time,mode,cycle,q1,q2,q3,q4,q5,q6,pos_x,pos_y,pos_z
12.577000502998999,4.1,1,-228.95135498046875,-27.97382354736328,-65.3077163696289,3.3364193439483643,-86.5995864868164,-0.0010315215913578868,0.512333296023671,-0.677261250069826,0.29746328718601367
12.578000421999604,4.1,1,-229.02951049804688,-27.972043991088867,-65.31103515625,3.3380470275878906,-86.59796142578125,-0.0010315319523215294,0.5114601406050003,-0.6779020901086558,0.2974601622073015
12.579000423000252,4.1,1,-229.10731506347656,-27.970382690429688,-65.3142318725586,3.339823007583618,-86.59648132324219,-0.001031542313285172,0.5105873682654842,-0.6785409129955456,0.29745703713870014
12.580000408997876,4.1,1,-229.18499755859375,-27.968721389770508,-65.31731414794922,3.3414506912231445,-86.59485626220703,-0.0010315526742488146,0.5097149837965701,-0.6791777223033615,0.29745391198020166
12.581000418998883,4.1,1,-229.262451171875,-27.967060089111328,-65.32051086425781,3.34307861328125,-86.59337615966797,-0.0010315630352124572,0.5088429919745231,-0.6798125216089671,0.297450786731798
12.582000416998198,4.1,1,-229.3400115966797,-27.96539878845215,-65.3235855102539,3.3447062969207764,-86.5918960571289,-0.0010315733961760998,0.5079713975604492,-0.6804453144931725,0.29744766139348067
12.583000430997345,4.1,1,-229.41709899902344,-27.963619232177734,-65.32666778564453,3.346334218978882,-86.59026336669922,-0.0010315837571397424,0.5071002053003142,-0.68107610454068,0.2974445359652421
12.584000483999262,4.1,1,-229.4944305419922,-27.961957931518555,-65.32974243164062,3.3479621410369873,-86.58878326416016,-0.001031594118103385,0.5062294199249652,-0.6817048953400313,0.29744141044707395
12.585000451999804,4.1,1,-229.57188415527344,-27.960296630859375,-65.33293914794922,3.3495898246765137,-86.587158203125,-0.0010316045954823494,0.5053590461501486,-0.6823316904835576,0.2974382848389683
12.586000409999542,4.1,1,-229.6489715576172,-27.95851707458496,-65.33602142333984,3.351217746734619,-86.58567810058594,-0.001031614956445992,0.5044890886765334,-0.682956493567325,0.29743515914091717
12.587000416999217,4.1,1,-229.7259521484375,-27.95685577392578,-65.33898162841797,3.3528454303741455,-86.58404541015625,-0.0010316253174096346,0.5036195521897308,-0.6835793081910845,0.297432033352912
12.58800043500014,4.1,1,-229.80291748046875,-27.9551944732666,-65.3419418334961,3.354325294494629,-86.5824203491211,-0.0010316356783732772,0.5027504413603147,-0.6842001379582181,0.29742890747494555
12.589000431999011,4.1,1,-229.87953186035156,-27.953533172607422,-65.34490203857422,3.3559532165527344,-86.58094024658203,-0.0010316460393369198,0.5018817608438441,-0.6848189864756887,0.29742578150700877
12.59000050800023,4.1,1,-229.95628356933594,-27.951753616333008,-65.34786224365234,3.3575809001922607,-86.57930755615234,-0.0010316564003005624,0.5010135152808795,-0.6854358573539905,0.2974226554490941
12.591000500997325,4.1,1,-230.03289794921875,-27.949974060058594,-65.3507080078125,3.359208822250366,-86.57782745361328,-0.001031666761264205,0.5001457092970111,-0.6860507542070923,0.2974195293011934
12.592000495998946,4.1,1,-230.10916137695312,-27.94819450378418,-65.35366821289062,3.3608365058898926,-86.57634735107422,-0.0010316772386431694,0.49927834750287486,-0.6866636806523915,0.29741640306329853
12.593015151000145,4.1,1,-230.18577575683594,-27.946535110473633,-65.35650634765625,3.362464427947998,-86.57486724853516,-0.001031687599606812,0.4984114344941738,-0.6872746403106609,0.2974132767354014
12.594002828998782,4.1,1,-230.2621612548828,-27.94475555419922,-65.35946655273438,3.3642401695251465,-86.5732421875,-0.0010316979605704546,0.49754497485170124,-0.6878836368059992,0.29741015031749424
12.595002554997336,4.1,1,-230.3384246826172,-27.94309425354004,-65.36231231689453,3.366016149520874,-86.57176208496094,-0.0010317083215340972,0.49667897314136267,-0.6884906737657769,0.2974070238095684
12.596002541999042,4.1,1,-230.49070739746094,-27.93953514099121,-65.36811065673828,3.36956787109375,-86.56880187988281,-0.0010317290434613824,0.4958134339141958,-0.6890957548205904,0.2974038972116162
12.597002509999584,4.1,1,-230.5669708251953,-27.937637329101562,-65.37095642089844,3.3713436126708984,-86.56732177734375,-0.001031739404425025,0.4949483617063905,-0.689698883604209,0.2974007705236291
12.59800246499799,4.1,1,-230.6425323486328,-27.93585777282715,-65.37391662597656,3.373267412185669,-86.5656967163086,-0.0010317498818039894,0.4940837610393157,-0.6903000637535246,0.29739764374559924
12.599002530998405,4.1,1,-230.71832275390625,-27.934078216552734,-65.37675476074219,3.3753392696380615,-86.56421661376953,-0.001031760242767632,0.49321963641953603,-0.690899298908503,0.29739451687751883
12.60000252700047,4.1,1,-230.7939910888672,-27.932416915893555,-65.37971496582031,3.377263307571411,-86.56258392333984,-0.0010317706037312746,0.4923559923388365,-0.6914965927121324,0.2973913899193791
12.601002422998135,4.1,1,-230.86965942382812,-27.93063735961914,-65.38279724121094,3.3791871070861816,-86.56110382080078,-0.0010317809646949172,0.4914928332742426,-0.6920919488103762,0.2973882628711727
12.602002604999143,4.1,1,-230.94520568847656,-27.928857803344727,-65.38575744628906,3.381258964538574,-86.55947875976562,-0.0010317913256585598,0.49063016368804463,-0.6926853708521203,0.29738513573289094
12.603002916999685,4.1,1,-231.02064514160156,-27.927078247070312,-65.38871765136719,3.383183002471924,-86.55799865722656,-0.0010318016866222024,0.4897679880278198,-0.6932768624891246,0.29738200850452573
12.604002487998514,4.1,1,-231.09596252441406,-27.9252986907959,-65.39167785644531,3.3851068019866943,-86.55636596679688,-0.001031812047585845,0.48890631072644997,-0.6938664273759763,0.2973788811860688
12.605002514999796,4.1,1,-231.09596252441406,-27.9252986907959,-65.39167785644531,3.3851068019866943,-86.55636596679688,-0.001031812047585845,0.48804513620214995,-0.694454069170038,0.2973757537775129
12.606002527998498,4.1,1,-231.17103576660156,-27.923519134521484,-65.39463806152344,3.387178659439087,-86.55474090576172,-0.0010318224085494876,0.4871844688584873,-0.6950397915313988,0.2973726262788489
12.607002444998216,4.1,1,-231.24588012695312,-27.92173957824707,-65.39771270751953,3.3891024589538574,-86.55310821533203,-0.0010318327695131302,0.4863243130844036,-0.6956235981228276,0.29736949869006923
12.608002345998102,4.1,1,-231.3208465576172,-27.92007827758789,-65.40067291259766,3.39117431640625,-86.55162811279297,-0.0010318431304767728,0.4854646732542384,-0.6962054926097222,0.2973663710111655
12.609002378998412,4.1,1,-231.3960418701172,-27.918298721313477,-65.40375518798828,3.3930983543395996,-86.55000305175781,-0.0010318534914404154,0.4846055537277527,-0.6967854786600626,0.2973632432421297
12.61000235100073,4.1,1,-231.47052001953125,-27.916637420654297,-65.40695190429688,3.395170211791992,-86.54837799072266,-0.001031863852404058,0.4837469588501499,-0.6973635599443607,0.2973601153829537
12.611002459998417,4.1,1,-231.54501342773438,-27.914857864379883,-65.4100341796875,3.3970940113067627,-86.54674530029297,-0.0010318742133677006,0.4828888929520995,-0.6979397401356146,0.2973569874336292
